Wind,000905.SH,000905.SH,000905.SH,000905.SH,000905.SH
,中证500,中证500,中证500,中证500,中证500
日期,开盘价,最高价,最低价,收盘价,成交量
40465,4842.689,4848.857,4675.383,4679.548,7571346200
40466,4654.273,4719.928,4638.239,4691.45,7182738700
40469,4699.028,4701.156,4545.066,4636.639,8367456000
40470,4637.959,4779.113,4637.05,4778.607,6516314300
40471,4682.654,4828.9,4661.194,4794.194,7663805700
40472,4805.704,4844.54,4771.607,4833.8,6789941400
40473,4837.328,4892.619,4826.825,4877.927,6607192200
40476,4894.852,4998.892,4894.806,4998.5,8102924700
40477,5010.024,5046.65,4983.839,5046.148,8913849000
40478,5046.211,5088.85,4976.714,4994.774,8049167800
40479,4978.536,5020.066,4952.708,4999.59,6178162100
40480,5005.657,5068.704,4992.81,5055.492,6547187700
40483,5072.758,5199.812,5072.758,5199.525,8523837700
40484,5211.466,5272.446,5171.501,5173.066,9686436800
40485,5165.912,5197.959,5096.457,5098.539,7631712400
40486,5104.775,5228.924,5104.775,5228.296,7612600900
40487,5274.568,5313.483,5244.377,5311.77,8950490800
40490,5338.512,5431.394,5330.514,5431.091,9507648700
40491,5435.364,5468.36,5398.702,5467.839,9270058100
40492,5459.4,5504.881,5432.626,5484.742,8859264100
40493,5462.758,5581.354,5440.099,5440.099,9877328400
40494,5411.866,5445.708,5094.799,5111.189,10514325500
40497,5117.16,5255.852,5083.851,5255.267,6785033500
40498,5259.513,5288.967,5017.246,5068.465,7836215300
40499,4989.798,5039.089,4830.509,4855.85,5430789000
40500,4885.909,4941.199,4814.422,4932.401,4202450500
40501,4959.062,5081.03,4919.28,5081.03,5421057400
40504,5049.463,5190.605,5036.316,5150.665,6086765100
40505,5129.372,5129.372,4970.488,5063.237,5377227500
40506,5022.128,5206.422,5017.934,5206.149,5408619800
40507,5228.268,5278.319,5226.983,5259.81,6078655700
40508,5255.255,5256.399,5169.034,5227.648,5407235300
40511,5214.449,5273.791,5180.657,5248.747,5007099900
40512,5238.5,5257.098,4960.708,5110.875,6460012300
40513,5090.402,5139.96,5071.354,5116.837,4082123700
40514,5175.258,5192.633,5135.673,5138.487,4774671500
40515,5135.826,5145.805,5052.433,5100.366,3763797400
40518,5103.86,5114.069,4989.281,5016.528,3413567800
40519,4999.589,5088.755,4931.88,5084.583,3368159600
40520,5077.549,5133.247,5059.584,5069.97,3301617800
40521,5047.044,5047.044,4964.253,4964.901,3503606900
40522,4944.929,5045.95,4935.281,5039.165,3041252700
40525,5063.009,5179.518,5063.009,5179.021,4556354900
40526,5194.939,5244.531,5181.198,5244.038,4936328300
40527,5244.803,5276.137,5211.7,5230.68,4679572300
40528,5219.084,5250.386,5200.879,5216.851,3552043900
40529,5212.136,5230.33,5187.398,5228.337,3041214400
40532,5246.417,5264.206,5043.659,5163.529,4558775600
40533,5166.336,5223.395,5123.268,5222.792,4038840600
40534,5225.766,5226.18,5157.318,5174.539,4077913500
40535,5161.257,5170.18,5060.526,5069.523,3460813400
40536,5046.942,5046.942,4947.222,4991.544,3095078600
40539,4993.383,5048.595,4832.529,4849.63,3415533800
40540,4820.824,4827.345,4700.561,4730.497,2955424800
40541,4730.63,4813.242,4723.291,4812.532,2147683700
40542,4810.442,4846.653,4777.84,4828.489,2353224100
40543,4833.887,4936.716,4833.887,4936.716,2765461400
40547,4964.214,5012.057,4938.942,5011.498,3699564400
40548,4989.105,5038.872,4964.866,5028.766,3475221800
40549,5026.331,5047.259,4992.165,5001.283,3123874300
40550,4990.698,5028.274,4945.784,4975.144,3499623300
40553,4966.563,4970.422,4816.581,4830.562,3113786200
40554,4811.16,4815.497,4747.492,4804.822,2750608900
40555,4813.485,4846.947,4764.469,4833.58,2691439800
40556,4851.682,4859.531,4810.905,4826.757,2544377300
40557,4816.662,4816.662,4719.152,4723.426,2781177400
40560,4690.877,4691.571,4507.571,4519.913,3067751000
40561,4502.064,4550.287,4483.502,4536.964,1944286600
40562,4538.986,4646.088,4530.607,4646.087,2436093800
40563,4637.773,4637.773,4476.561,4477.359,2865246300
40564,4459.988,4549.586,4445.23,4506.322,2709504200
40567,4506.61,4521.13,4397.017,4398.495,2522068200
40568,4390.157,4392.215,4307.907,4341.909,2133616900
40569,4339.862,4426.247,4339.862,4424.892,1974312400
40570,4397.929,4514.428,4369.867,4502.808,2796481700
40571,4497.829,4559.362,4493.837,4548.206,2581766500
40574,4544.334,4611,4536.187,4610.86,2640632200
40575,4612.399,4638.606,4604.912,4630.58,2394669500
40583,4597.537,4654.589,4584.899,4609.717,2754208500
40584,4604.844,4734.056,4602.333,4733.973,3457825000
40585,4736.272,4803.099,4729.387,4786.806,3991598300
40588,4792.853,4884.993,4792.853,4872.495,4781513300
40589,4878.681,4932.331,4862.772,4869.687,5155704100
40590,4860.888,4952.946,4855.949,4952.667,4467136700
40591,4962.125,4990.754,4917.952,4987.48,5044532700
40592,4977.22,4984.182,4915.666,4941.432,4290671900
40595,4911.806,5043.248,4905.363,5042.967,4737022000
40596,5052.357,5058.747,4908.246,4909.745,5738196100
40597,4891.245,4983.233,4891.245,4979.057,4483006400
40598,4976.341,5033.104,4963.761,5027.731,5009068500
40599,5019.504,5039.792,4964.35,5032.797,4445545000
40602,5040.223,5095.569,5007.648,5095.208,5124278700
40603,5099.698,5143.77,5082.044,5122.441,5779841800
40604,5099.475,5120.412,5024.864,5108.74,5314279000
40605,5106.39,5124.61,5000.542,5009.047,5171038900
40606,5005.555,5067.917,4989.647,5067.621,4255960400
40609,5085.455,5138.652,5085.455,5138.248,5747858800
40610,5135.355,5166.36,5113.086,5165.735,5314008100
40611,5168.132,5186.033,5147.866,5181.368,5114619700
40612,5174.026,5174.026,5139.782,5143.413,5231988600
40613,5118.071,5200.699,5113.482,5139.746,5171933500
40616,5127.142,5190.727,5111.01,5190.037,5341013300
40617,5178.085,5178.085,5016.883,5131.332,6333606400
40618,5122.271,5200.065,5119.192,5199.358,5556131900
40619,5151.638,5185.415,5080.527,5104.134,5674077700
40620,5133.772,5160.803,5105.058,5126.934,4267683300
40623,5120.672,5130.928,5062.79,5086.108,4191967500
40624,5093.408,5102.431,5020.755,5085.812,3910699900
40625,5084.77,5155.585,5076.72,5155.337,4637356000
40626,5159.198,5185.502,5149.663,5169.264,4899669200
40627,5164.824,5218.064,5164.779,5212.345,5857739700
40630,5223.068,5231.728,5187.454,5199.552,6912303000
40631,5185.679,5191.536,5105.034,5111.153,7033332700
40632,5101.114,5117.221,5036.286,5064.545,5362860200
40633,5065.12,5079.233,4985.024,5000.402,4579340300
40634,4999.764,5065.076,4991.794,5065.076,3911730200
40639,5046.9,5070.336,5019.492,5057.84,4571476100
40640,5056.088,5090.022,5045.186,5089.751,4496888600
40641,5087.313,5149.053,5079.649,5148.799,4537160400
40644,5157.067,5162.489,5102.709,5107.137,5261755000
40645,5096.566,5139.03,5083.386,5114.459,5271436500
40646,5098.644,5165.492,5069.387,5165.207,4887132900
40647,5162.306,5175.238,5139.996,5150.869,4891311900
40648,5143.297,5162.415,5103.086,5162.415,5279411200
40651,5149.342,5179.447,5140.41,5178.894,5646023100
40652,5149.656,5153.556,5095.604,5116.144,6401797400
40653,5116.111,5154.741,5116.111,5152.395,5087671500
40654,5169.623,5191.014,5159.96,5188.111,5383070700
40655,5187.764,5193.214,5150.424,5165.123,5498767000
40658,5152.071,5152.071,5054.768,5054.768,5011404400
40659,5033.79,5047.339,4943.063,4970.572,3925771800
40660,4977.952,5003.858,4872.507,4913.497,4112825800
40661,4920.935,4937.108,4752.406,4755.416,4077560200
40662,4749.531,4837.004,4738.454,4836.866,3011031000
40666,4836.86,4920.709,4816.023,4920.57,3546053500
40667,4900.436,4900.436,4798.406,4814.781,4062791500
40668,4792.13,4842.37,4784.697,4827.212,3470003100
40669,4787.522,4874.976,4764.837,4849.969,3690577100
40672,4855.837,4897.756,4855.837,4889.92,3456250800
40673,4893.953,4918.868,4871.446,4918.674,3522454500
40674,4919.243,4949.018,4880.31,4929.488,4237492400
40675,4896.335,4940.818,4863.122,4863.795,4735557300
40676,4860.034,4903.107,4817.829,4902.564,4246408300
40679,4900.004,4931.125,4892.239,4900.706,4099534300
40680,4892.293,4912.709,4823.065,4873.954,4686059500
40681,4859.321,4907.746,4850.45,4906.189,3608075100
40682,4912.813,4929.212,4875.803,4879.892,3468265600
40683,4875.08,4886.591,4837.978,4863.185,3021996400
40686,4853.899,4853.92,4677.455,4679.527,4285262200
40687,4656.012,4676.835,4590.126,4672.076,3287198100
40688,4667.636,4689.694,4613.676,4618.748,3418169200
40689,4635.946,4662.29,4572.323,4572.942,3570183800
40690,4561.772,4567.228,4425.763,4428.894,3390238600
40693,4402.999,4427.001,4339.079,4345.048,2659257500
40694,4347.99,4444.591,4339.625,4444.276,2647238400
40695,4439.386,4494,4424.2,4490.892,2746729400
40696,4434.863,4452.534,4363.895,4429.999,3038598800
40697,4425.488,4514.305,4424.198,4506.196,2671969100
40701,4496.959,4548.218,4490.624,4547.303,2535242700
40702,4542.698,4568.288,4486.645,4562.972,2969370400
40703,4552.066,4553.712,4456.59,4456.73,3012745200
40704,4442.511,4469.578,4383.199,4469.049,2716272700
40707,4439.868,4475.693,4408.064,4468.787,2290297400
40708,4466.99,4546.73,4461.534,4540.939,2995558500
40709,4531.363,4562.039,4498.778,4499.694,2954781100
40710,4461.257,4466.776,4396.206,4402.143,2790606900
40711,4392.983,4415.159,4332.487,4337.367,2282689700
40714,4325.604,4333.572,4251.108,4278.753,2158850500
40715,4286.358,4338.852,4269.924,4338.422,2444865700
40716,4341.356,4350.921,4300.643,4321.219,2228087900
40717,4307.814,4411.86,4276.729,4402.938,2927737600
40718,4390.09,4533.705,4381.799,4509.18,4592928400
40721,4511.764,4578.316,4510.722,4568.189,3916460400
40722,4569.757,4582.624,4529.179,4574.477,3231001100
40723,4570.843,4583.488,4511.281,4511.545,3396370200
40724,4506.748,4585.256,4506.738,4579.332,3273795000
40725,4589.175,4635.248,4582.329,4604.746,3882020200
40728,4617.952,4719.57,4617.952,4719.391,5031479400
40729,4722.327,4758.075,4711.168,4749.424,4606850900
40730,4742.166,4763.24,4705.385,4760.917,4330434000
40731,4757.074,4813.338,4742.37,4761.452,4850315800
40732,4755.751,4769.55,4720.234,4756.614,3641059700
40735,4741.98,4802.445,4728.494,4799.42,3725219400
40736,4762.094,4771.59,4727.67,4731.118,4142080400
40737,4729.198,4825.504,4729.198,4825.419,4023526700
40738,4833.752,4866.241,4813.49,4866.165,4613078200
40739,4853.755,4896.095,4842.785,4896.043,4781930400
40742,4902.222,4919.141,4876.484,4895.26,4843666600
40743,4871.677,4871.932,4822.447,4843.705,4150607400
40744,4864.276,4881.459,4801.611,4849.057,3945111400
40745,4846.336,4850.55,4782.397,4784.388,3879897100
40746,4791.455,4822.813,4781.41,4800.938,3316057700
40749,4784.969,4784.969,4597.736,4613.73,4350413100
40750,4604.987,4634.315,4576.932,4633.372,2841260600
40751,4621.503,4716.304,4596.428,4710.379,3221238600
40752,4670.916,4685.455,4633.672,4680.898,3191405100
40753,4678.778,4694.059,4611.901,4628.32,2939857100
40756,4622.697,4665.177,4607.555,4644.462,2498278200
40757,4627.383,4627.383,4539.429,4610.783,3058629000
40758,4565.755,4638.64,4551.48,4625.173,2743907700
40759,4631.416,4670.995,4631.283,4649.425,2591344100
40760,4504.078,4589.082,4472.615,4559.018,3073141000
40763,4494.38,4514.617,4242.869,4330.771,4171750400
40764,4199.126,4347.313,4113.01,4317.107,3800449800
40765,4389.153,4433.094,4372.641,4378.698,3826854400
40766,4283.237,4454.481,4270.616,4454.394,3754621800
40767,4483.849,4526.498,4480.118,4505.886,4038279500
40770,4514.646,4571.719,4509.628,4571.719,3616918500
40771,4578.349,4587.138,4520.935,4533.321,3480351600
40772,4520.685,4543.879,4499.164,4513.485,2810194100
40773,4510.135,4516.036,4434.994,4436.101,2952560800
40774,4341.185,4395.602,4325.037,4395.019,2742939200
40777,4395.034,4435.302,4348.668,4363.959,2447683300
40778,4376.262,4435.208,4365.842,4434.922,2559515300
40779,4453.427,4474.095,4420.293,4427.978,2778394700
40780,4432.405,4520.171,4421.598,4520.171,3411412100
40781,4506.09,4541.465,4496.183,4530.423,3070925300
40784,4509.894,4512.649,4481.293,4490.158,3022034300
40785,4511.253,4541.561,4450.728,4451.726,3137815200
40786,4449.678,4468.137,4386.63,4430.538,2442128400
40787,4435.333,4457.048,4379.095,4395.069,2280109400
40788,4387.301,4399.85,4317.64,4344.977,2096877100
40791,4305.438,4305.438,4237.444,4238.069,2101343100
40792,4205.087,4238.294,4185.796,4204.908,1728596000
40793,4221.987,4306.464,4219.85,4306.361,2348642800
40794,4320.53,4328.205,4260.138,4260.155,2232336600
40795,4256.48,4295.103,4216.421,4233.748,1818235900
40799,4176.302,4176.882,4136.969,4164.288,1806230700
40800,4176.037,4212.294,4111.119,4212.129,1900626900
40801,4215.371,4249.536,4206.876,4215.5,2038122400
40802,4229.003,4249.175,4212.293,4214.816,1765427800
40805,4200.475,4200.475,4131.315,4131.885,1779025100
40806,4121.035,4168.236,4101.698,4151.851,1771203300
40807,4150.817,4279.121,4140.343,4275.094,3021211600
40808,4241.42,4258.609,4151.124,4151.8,2749161300
40809,4079.06,4134.224,4061.826,4117.735,2324573600
40812,4102.608,4138.349,4039.548,4051.425,1974480200
40813,4077.227,4098.021,4027.714,4068.231,1927412700
40814,4088.779,4099.344,3987.269,3999.782,2029203000
40815,3977.135,3977.135,3868.939,3871.06,2206161700
40816,3875.023,3892.381,3818.246,3856.828,1675697400
40826,3866.855,3882.782,3822.277,3832.577,1375316900
40827,3919.441,3942.046,3778.518,3817.927,2001915600
40828,3803.959,3953.142,3768.106,3950.655,2700203000
40829,3943.164,4009.781,3929.828,4001.853,2875287900
40830,3994.733,4004.931,3948.439,3985.193,2210043600
40833,3993.749,4024.237,3974.382,3997.121,2181506500
40834,3974.464,3974.892,3873.373,3877.024,2445386900
40835,3882.017,3898.81,3837.237,3854.169,1970181500
40836,3841.263,3841.263,3710.95,3740.469,2260114400
40837,3733.701,3743.341,3669.692,3671.695,1721008400
40840,3675.716,3736.765,3605.944,3736.765,2302872200
40841,3735.625,3850.077,3726.246,3842.978,3263863700
40842,3818.24,3921.25,3808.3,3884.39,3889021400
40843,3890.258,3927.437,3872.904,3888.992,3301147900
40844,3932.852,3978.8,3918.357,3978.8,4318106800
40847,3975.072,4004.385,3963.274,3999.362,3618261600
40848,3963.37,4020.457,3950.743,3999.831,3391698500
40849,3937.898,4073.122,3919.688,4072.781,4297387700
40850,4085.502,4150.039,4085.313,4097.618,5758645000
40851,4115.097,4140.634,4093.924,4131.13,4211797700
40854,4125.02,4159.97,4107.558,4114.767,3247751400
40855,4115.769,4125.092,4049.811,4057.555,3057045500
40856,4065.198,4126.003,4025.716,4126.003,3218422500
40857,4080.357,4112.367,4063.747,4064.371,3452368000
40858,4069.401,4096.569,4043.757,4062.144,2918880100
40861,4092.055,4159.699,4092.055,4159.567,3512701700
40862,4159.16,4192.767,4153.33,4192.665,3516143900
40863,4194.375,4195.294,4070.9,4088.323,3835667700
40864,4086.506,4125.854,4066.119,4079.536,2924785300
40865,4054.459,4054.459,3955.063,3963.258,2996717700
40868,3956.393,3966.811,3917.031,3966.636,2048320100
40869,3932.5,3960.55,3902.131,3957.93,2017532300
40870,3964.142,3978.471,3932.436,3942.695,2043581700
40871,3909.388,3957.878,3880.583,3935.273,2110914300
40872,3931.095,3960.848,3899.059,3911.356,1914147400
40875,3915.999,3932.404,3885.694,3915.298,1850107300
40876,3945.356,3980.618,3929.02,3980.618,2275247200
40877,3974.726,3974.726,3776.586,3819.942,3011637400
40878,3923.165,3960.341,3885.866,3897.019,3494188400
40879,3878.014,3878.014,3797.284,3817.041,2321019100
40882,3806.467,3807.05,3682.057,3692.227,2016211300
40883,3679.736,3704.344,3646.073,3691.804,1703889200
40884,3689.05,3718.707,3674.532,3702.103,1532657400
40885,3695.873,3732.22,3635.547,3700.089,1949426300
40886,3672.591,3706.247,3651.698,3663.843,1535836600
40889,3663.562,3675.946,3612.64,3616.087,1409450300
40890,3597.092,3597.092,3482.232,3490.4,2035264900
40891,3477.046,3505.881,3416.709,3423.474,1545233400
40892,3401.499,3401.499,3324.881,3329.575,1986821500
40893,3328.212,3427.339,3324.588,3427.214,1922565800
40896,3408.564,3436.632,3348.259,3434.845,1938126500
40897,3422.761,3474.089,3415.351,3424.448,1995588600
40898,3449.369,3463.319,3340.329,3342.401,1775050000
40899,3315.839,3331.42,3196.837,3298.724,2191627000
40900,3286.448,3357.428,3271.441,3327.394,1899617600
40903,3321.981,3357.362,3307.287,3308.072,1547683700
40904,3297.413,3297.413,3218.543,3224.148,1587409700
40905,3201.309,3208.908,3128.147,3207.399,1744064800
40906,3190.193,3225.004,3180.059,3207.181,1522092700
40907,3214.195,3267.65,3214.195,3266.775,1778426500
40912,3290.819,3300.009,3191.991,3192.234,1834283900
40913,3173.007,3173.007,3070.447,3074.368,1996570000
40914,3060.446,3087.546,3002.983,3087.546,1781812300
40917,3089.448,3213.055,3056.186,3212.904,2561640800
40918,3211.573,3345.42,3202.968,3345.391,3938751800
40919,3342.551,3367.402,3315.668,3346.742,3390170800
40920,3330.897,3388.389,3323.137,3345.812,2906987700
40921,3343.527,3349.681,3210.321,3233.701,2810865600
40924,3201.011,3217.373,3130.321,3130.558,1877546600
40925,3128.514,3305.004,3110.36,3304.88,3014850400
40926,3310.036,3342.365,3223.986,3237.852,3082551700
40927,3230.875,3288.202,3208.054,3270.765,2297402600
40928,3276.481,3323.124,3267.026,3315.603,2206734900
40938,3326.61,3337.064,3290.536,3292.409,1875438500
40939,3284.899,3297.191,3251.42,3294.494,1829072100
40940,3287.222,3318.367,3255.628,3266.234,1823640000
40941,3271.593,3328.249,3266.962,3328.153,2178790300
40942,3324.399,3390.33,3315.689,3383.05,3216831300
40945,3387.219,3420.002,3381.763,3412.405,3124920300
40946,3397.769,3397.769,3333.639,3356.838,2681577800
40947,3351.043,3445.52,3341.705,3445.52,3352194800
40948,3441.786,3501.398,3434.813,3469.846,4389821200
40949,3463.967,3506.339,3459.131,3488.229,3978319200
40952,3458.81,3535.519,3441.33,3519.875,3823807500
40953,3516.609,3529.488,3493.911,3524.625,3590482500
40954,3518.794,3580.284,3505.364,3578.149,4362573000
40955,3572.321,3607.752,3540.853,3577.202,4377796500
40956,3582.513,3596.865,3530.962,3565.306,3280805200
40959,3610.74,3618.682,3573.225,3574.458,4039259700
40960,3569.231,3618.331,3533.111,3618.302,3680377600
40961,3617.178,3689.128,3616.108,3689.004,5179167100
40962,3686.731,3711.117,3662.42,3700.888,4694868800
40963,3698.678,3757.519,3689.359,3756.825,5658942700
40966,3767.602,3822.26,3764.17,3764.326,6574951100
40967,3748.335,3761.728,3696.211,3745.58,4900866200
40968,3733.629,3750.457,3691.981,3696.144,4041516000
40969,3679.04,3737.718,3675.275,3715.673,3563681000
40970,3719.957,3794.579,3719.957,3794.416,4623462800
40973,3805.676,3825.716,3793.69,3798.377,4910451700
40974,3786.158,3786.158,3729.604,3760.585,4563923600
40975,3718.765,3780.482,3707.786,3732.707,4210384000
40976,3741.479,3803.366,3741.479,3791.827,4320005300
40977,3802.092,3848.108,3787.906,3848.108,4400341800
